t,x,y,vx,vy,theta,thr,wind_vx,wind_vy,r
145,532.4010818578582,698.3802225128052,20.198834176988367,-9.80102576430327,-0.1745,0.25,0.0,0.0,-8.559672060810959
146,534.4286491825476,697.3937009134396,20.352512316798006,-9.929406223008007,-0.1745,1.0,0.0,0.0,-8.60306832916301
147,536.4703980554797,696.3955986932672,20.482465141844163,-10.032638180440205,-0.1745,0.75,0.0,0.0,-8.635106586143642
148,538.5251798797223,695.3880246967964,20.61317134300852,-10.118841748974946,-0.1745,0.75,0.0,0.0,-8.65310935143807
149,540.5943006346056,694.3723521446523,20.76924375465862,-10.194609293907764,-0.1745,1.0,0.0,0.0,-8.653110106207855
150,542.6790723669478,693.3497979530201,20.926190892186845,-10.256474538734052,-0.1745,1.0,0.0,0.0,-8.642083939012855
151,544.779582538335,692.3216580976488,21.084012535557115,-10.306322568693487,-0.1745,1.0,0.0,0.0,-8.62170257481166
152,546.893456564296,691.2894857725203,21.193467983661222,-10.337123933875578,-0.1745,0.5,0.0,0.0,-8.605071802381055
153,549.020768456105,690.2541328445691,21.352769852517923,-10.369934625147248,-0.1745,1.0,0.0,0.0,-8.571749894168088
154,551.164054165548,689.2158982263842,21.512944336341942,-10.394757738550613,-0.1745,1.0,0.0,0.0,-8.532540913551458
155,553.3221698046262,688.1757411331479,21.64936844522181,-10.40838412617629,-0.1745,0.75,0.0,0.0,-8.494013513087882
156,555.4951954499423,687.1342414698426,21.81114446109983,-10.42160913993141,-0.1745,1.0,0.0,0.0,-8.446553791669217
157,557.6819797371493,686.092112922341,21.92454128303793,-10.420961810099937,-0.1745,0.5,0.0,0.0,-8.40646914574473
158,559.8825950840635,685.0497233203448,22.087765655246262,-10.426830229824695,-0.1745,1.0,0.0,0.0,-8.354108965799803
159,562.0971133412808,684.0073867695389,22.20259948909984,-10.419900786293168,-0.1745,0.5,0.0,0.0,-8.309699164740707
160,564.3256057500583,682.9653710291279,22.36724868645257,-10.420414021926446,-0.1745,1.0,0.0,0.0,-8.254053404979533
161,566.5693738598892,681.9236870110749,22.50811351016493,-10.413266339133376,-0.1745,0.75,0.0,0.0,-8.20152964349582
162,568.8272631057002,680.8828021497508,22.649671406056193,-10.404430887348342,-0.1745,0.75,0.0,0.0,-8.148075351807814
163,571.100573407815,679.84265526679,22.8165346362382,-10.39850677186862,-0.1745,1.0,0.0,0.0,-8.088896852380902
164,573.3906104530407,678.8032177236178,22.98420626827557,-10.390244091574349,-0.1745,1.0,0.0,0.0,-8.028472955868786
165,575.6915670287852,677.7795725749934,23.034925246615312,-10.082658880913467,-0.08725,1.0,0.0,0.0,-7.789581859220576
166,578.0034474022079,676.7695490381294,23.202682221838632,-10.11781185636686,-0.1745,1.0,0.0,0.0,-7.762529086265956
167,580.3296853858634,675.7568601296209,23.322077451270406,-10.135966313802193,-0.1745,0.5,0.0,0.0,-7.738736735972892
168,582.6678930013097,674.7426008435572,23.44207485765526,-10.149219407472232,-0.1745,0.5,0.0,0.0,-7.711460098026654
169,585.0205917281393,673.7267910645593,23.611899678935178,-10.166976172486153,-0.1745,1.0,0.0,0.0,-7.672300562914454
170,587.3821191486002,672.7251349712615,23.61864873028317,-9.86614569346911,-0.08725,0.5,0.0,0.0,-7.454964214442073
171,589.7445580619449,671.7511623883133,23.63012953661187,-9.613305965494598,-0.08725,0.5,0.0,0.0,-7.269214172225872
172,592.1070891328462,670.8006031226381,23.620491881415592,-9.397879348009008,-0.08725,0.25,0.0,0.0,-7.115691096043228
173,594.4700527349293,669.8697734640183,23.63878016024408,-9.218713824386652,-0.08725,0.5,0.0,0.0,-6.979736949239498
174,596.8410066869874,668.9404816287953,23.780298880919034,-9.367122880072564,-0.1745,0.75,0.0,0.0,-7.048294237818879
175,599.2237181883551,667.997975520639,23.873931146435233,-9.482999283053962,-0.1745,0.25,0.0,0.0,-7.106122991254806
176,601.619535521856,667.0441585916234,24.04241552358515,-9.59333929725803,-0.1745,1.0,0.0,0.0,-7.1379116284262265
177,604.0185786050832,666.1108292039593,23.938446140958035,-9.073248456023531,0.0,1.0,0.0,0.0,-6.79121259086153
178,606.416087115133,665.2102996283741,24.011724060038166,-8.937343055680689,-0.08725,1.0,0.0,0.0,-6.672313718946566
179,608.8119463984397,664.3371423883707,23.9054616060958,-8.525801744386674,0.0,0.75,0.0,0.0,-6.3981440213937235
180,611.1978616710844,663.5015840453141,23.812843846799716,-8.185365116745652,0.0,0.75,0.0,0.0,-6.168698448450841
181,613.5820598305548,662.6830237357105,23.871119342609564,-8.185841075324442,-0.08725,0.75,0.0,0.0,-6.154563691401297
182,615.9650731975036,661.8787271389718,23.7891479963649,-7.900090859448966,0.0,0.75,0.0,0.0,-5.96062322072693
183,618.3317815916332,661.1137807647557,23.545019886228737,-7.398836624873693,0.08725,1.0,0.0,0.0,-5.637945864588665
184,620.6742140733451,660.3941561769849,23.303629748007303,-6.993655130541934,0.08725,0.75,0.0,0.0,-5.3801335673194695
185,622.9936017216731,659.7112116592198,23.084123218554453,-6.665235224761571,0.08725,0.75,0.0,0.0,-5.171243698730956
186,625.2919065880365,659.0579947539771,22.881974108712658,-6.399102880092112,0.08725,0.75,0.0,0.0,-5.003629564264747
187,627.5719367809271,658.4289498821544,22.71862974910135,-6.181794556363977,0.08725,1.0,0.0,0.0,-4.863620569625042
188,629.8259550084027,657.8302972185746,22.36173480041145,-5.791258715230581,0.1745,1.0,0.0,0.0,-4.618849272298672
189,632.0458759839391,657.2666013733979,22.036684710316994,-5.482658188304227,0.1745,1.0,0.0,0.0,-4.427857818277486
190,634.2424502797643,656.7202459720779,21.894801206185413,-5.44444983809467,0.08725,0.75,0.0,0.0,-4.425695584521821
191,636.414740830987,656.1866903608154,21.551009818268117,-5.226662387155197,0.1745,0.5,0.0,0.0,-4.310233843791313
192,638.5548640618824,655.6724321259056,21.251454799640566,-5.058502311039945,0.1745,0.75,0.0,0.0,-4.225572639369516
193,640.6658067795076,655.1728239980699,20.967399552864407,-4.933660245673379,0.1745,0.75,0.0,0.0,-4.1741892769747055
194,642.7489715107457,654.683897170011,20.695895071897425,-4.844876315505115,0.1745,0.75,0.0,0.0,-4.151686350291956
195,644.8145327498404,654.1935945658632,20.615329709996605,-4.961175767450216,0.08725,1.0,0.0,0.0,-4.276120383900421
196,646.864006973725,653.7010419193963,20.374154767697387,-4.889877161888651,0.1745,1.0,0.0,0.0,-4.26412109995674
