t,x,y,vx,vy,theta
303,1631.3384702924034,696.6479969023308,32.3886753548229,-3.459208361875646,-0.1745
304,1634.5700026898442,696.3298945181995,32.241972593990866,-2.9028393207507066,0.0
305,1637.7956359783427,696.0111222683539,32.27069317598186,-3.472605676159992,-0.1745
306,1641.0153729567016,695.6914872568557,32.12404639119656,-2.9200945538047556,0.0
307,1644.2292487224065,695.3711811652927,32.1534689229017,-3.486027277455525,-0.1745
308,1647.4372658480331,695.0500131370053,32.00687358963275,-2.937333288292259,0.0
309,1650.6394588471078,694.7281727986275,32.0369863918598,-3.499473479264805,-0.1745
310,1653.835830068883,694.4054712899076,31.890438043644593,-2.9545566951334905,0.0
311,1657.02641345298,694.0820962243339,31.921229638293088,-3.512944616341128,-0.1745
312,1660.2112111281263,693.7578606961786,31.774723864631596,-2.9717659467646365,0.0
313,1663.3902564698178,693.4329503466191,31.806182969197458,-3.526441044423452,-0.1745
314,1666.5635513889522,693.1071801835247,31.65971541349219,-2.9889622174639805,0.0
315,1669.7311287064126,692.780733915652,31.691830935715874,-3.5399631399911806,-0.1745
316,1672.8929901178612,692.4534284244686,31.545397293255117,-3.0061466836782396,0.0
317,1676.0491678988194,692.1254455252828,31.57815832590805,-3.5535113000383487,-0.1745
318,1679.1996635322093,691.7966039340633,31.431754341890507,-3.023320524349379,0.0
319,1682.3445087571886,691.4670836107525,31.46515015769471,-3.567085941866784,-0.1745
320,1685.483704846338,691.1367050675971,31.318771625293667,-3.040484921242201,0.0
321,1688.6172830112012,690.80564644639,31.35279167196961,-3.580687502897832,-0.1745
322,1691.7452443163213,690.4737300182815,31.20643443043495,-3.0576410592730205,0.0
323,1694.8676194541367,690.1411321432927,31.241068325872945,-3.5943164405022685,-0.1745
324,1697.984409283364,689.8076768149256,31.094728258669207,-3.0747901268397264,0.0
325,1701.0956439856084,689.4735386469912,31.129965786219717,-3.607973231848052,-0.1745
326,1704.2013242158794,689.1385433195911,30.983638819198603,-3.091933316153505,0.0
327,1707.301479652993,688.8028637350951,31.019469923077033,-3.6216583737655683,-0.1745
328,1710.396110750281,688.4663272252282,30.87315202268271,-3.1090718235725445,0.0
329,1713.4852466915893,688.129105014918,30.909566803484417,-3.6353723826300817,-0.1745
330,1716.568887730513,687.7910260532896,30.76325397499004,-3.1262068499379847,0.0
331,1719.6470625635282,687.4522599210796,30.800242685311414,-3.649115794261098,-0.1745
332,1722.719771246348,687.112637151321,30.653930971085327,-3.143339600912407,0.0
333,1725.7870419954647,686.7723257130834,30.691484011246928,-3.6628891638383685,-0.1745
334,1728.8488746704795,686.4311576905254,30.545169489047055,-3.1604712873211502,0.0
335,1731.9052970150776,686.0892994728677,30.583277402914952,-3.676693065834315,-0.1745
336,1734.9563086944338,685.7465846633011,30.436956184209905,-3.177603125496731,0.0
337,1738.0019369863999,685.4031781023281,30.475609655111416,-3.690528093962636,-0.1745
